Identifier,RG/MS Number,Collection Title,"Box, Folder, URL",Date,Subjects,People,Title,Item Description,Reviewed
band.nsp.0365,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1882-10-01/ed-1/seq-20/#words=Band+cadet+Cadet+Cadets,1882-10-01,Meetings & Membership,"Wheeler, Frank L.",Additional Local [Band Reorganization],"Text reads: ""The re-organized Cadet Band loometh. We shall have something considerable to say of 'em next issue--if the new bus. man., Frank Wheeler, holds out sufficient inducement.""",
band.nsp.0366,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1882-10-15/ed-1/seq-1/#words=Band+Cadet,1882-10-15,Politics,-,Miscellaneous Mention [Political Divisions],"The author cautions students against viewing University organizations such as the Cadet Band as political, which ""mars the true pleasure to be had in those departments...""",
band.nsp.0367,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1882-10-15/ed-1/seq-10/#words=Cadet+Cadets,1882-10-15,Uniform & Equipment,-,[Advertisment],"Advertisement reads: ""The Cadets make a fine appearance on drill, 'cause they wear boots and shoes, bought at O. W. Webster's.""",
band.nsp.0368,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1882-10-15/ed-1/seq-7/#words=band+Band+Cadet,1882-10-15,Meetings & Membership; Audition,-,Campus Canards [Band Membership],"The band membership has been selected, list of members follows.",
band.nsp.0369,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1882-10-15/ed-1/seq-7/#words=band+Band+Cadet,1882-10-15,Uncategorized,-,Campus Canards [Request for Info],"The Hesperian Student staff asks students to let them know about interesting information they should be covering in the publication. They include an appeal for the band: ""If you are a member of the band, bring your horn in and toot it.""",
band.nsp.0370,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1882-11-01/ed-1/seq-7/#words=band,1882-11-01,Events & Dances; Politics,-,Campus Canards [Anti-suffrage March],"After the defeat of a vote for women's suffrage in Nebraska, anti-suffrage students form a procession with a casket to ""bury the issue."" The band accompanied the procession performing a dirge. Despite being attacked by pro-suffrage students, the band and anti-suffragists continue to march up and down O Street playing music to celebrate the defeat of women's suffrage.",
band.nsp.0371,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1882-11-01/ed-1/seq-8/#words=Cadet,1882-11-01,Events & Dances,-,On Halloween,The Cadet band is mentioned in a poem about Halloween,
band.nsp.0372,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1882-12-01/ed-1/seq-13/#words=Band+cadet+Cadet+Cadets,1882-12-01,Uncategorized,-,Campus Canards [Joke],"Text reads: ""Scene -- Band playing in Chancellors Office. New student to Soph. 'What is that noise?' Soph. -- 'That, why, that is one of the last year's Faculty meetings.' """,
band.nsp.0373,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1883-03-15/ed-1/seq-2/#words=Band+Cadet,1883-03-15,Uncategorized,-,Editorial Notes,The Hesperian Student staff note that multiple organizations on campus are demanding more time now that they are becoming established.,
band.nsp.0374,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1883-05-01/ed-1/seq-6/#words=Band+Cadet,1883-05-01,Concert; Events & Dances,-,Campus Canards [Masons],"Text reads: ""The Cadet Band played for the Masons last Tuesday. They are called out on all large occasions.""",
band.nsp.0375,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1883-06-13/ed-1/seq-5/#words=band+cadet,1883-06-13,Events & Dances,"Townley, Richard",Graduating Exercises,The band leads students in a procession to the opera house as part of the graduation exercises.,
band.nsp.0376,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1883-12-01/ed-1/seq-6/#words=band+Cadet,1883-12-01,Meetings & Membership; Audition,-,Campus Canards [New Drum Major],"Text reads: ""Ben Johuson has been appointed drum major of the band. This is a fitting tribute to his great musical ability.""",
band.nsp.0377,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1883-12-15/ed-1/seq-7/#words=band,1883-12-15,Concert,-,Campus Canards [Joke],"Text reads: ""The cadet band boys wish to know why it is that whenever they serenade any one of the occupants of the houses in the vicinity always close their windows so tightly""",
band.nsp.0378,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1883-12-15/ed-1/seq-7/#words=band,1883-12-15,Concert,"Webster, Isaac T.",Campus Canards [Webster Visits],The Cadet Band serenades Lt. Webster upon his stopover in Lincoln during travel.,
band.nsp.0379,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1883-05-15/ed-1/seq-7/#words=band,1883-05-15,Uniform & Equipment,-,Campus Canards [Hesperian Student Office for Band Storage],"Text reads: ""The comps are raising considerable opposition to the use of the office for a receptacle for band instruments, band suits, banjoes and all the paraphernalia of music. If the band cannot keep their insignia in their own room, we see no reason why they should inflict the STUDENT office with their scattered remains.""",
band.nsp.0380,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1883-05-01/ed-1/seq-2/#words=band,1883-05-01,Events & Dances,-,Editorial Notes [Arbor Day Cancelled],"As the founder of Arbor Day, J. Sterling Morton, cannot visit campus, there will not be a celebration. If there had been, the band would have performed.",
band.nsp.0381,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1883-06-01/ed-1/seq-8/#words=band+Cadets,1883-06-01,Events & Dances,"Dawes, Charles G.",Campus Canards [Decoration Day],"The Cadet Band takes part in the Decoration Day procession, marching to 28th St and then to the Cemetery. The Hesperian Student notes: ""The cadets and their band were highly complimented with respect to discipline and music. However, the bass drummer should remember that a drum head can not stand a blow of over 1000 lbs. violence, and that bayonets are not just the things for drum sticks.""",
band.nsp.0382,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1883-10-01/ed-1/seq-7/#words=Band,1883-10-01,Meetings & Membership,"Weber, Adolph",Campus Canards [New Director],"Text reads: ""We understand that the Band boys have obtained the services of Prof. Weber, of the University, as their leader and instructor. Besides being an able pianist the Professor is an unusually fine violinist and coronetist.""",
band.nsp.0383,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1883-12-01/ed-1/seq-7/#words=band,1883-12-01,Events & Dances; Other Band,-,Campus Canards [Wedding],The Cadet Band serenades a recently married couple and is mistaken for the city band.,
band.nsp.0384,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-01-15/ed-1/seq-11/#words=band+cadet+cadets,1884-01-15,Events & Dances;,-,Campus Canards [Skating Rink Employment],"Text reads: ""The band boys have been offered a position in the roller skating rink. If they accept they will play three evenings a week. This speaks well for our band and it is with pleasure that we see them coming to the front so that they may be heard.""",
band.nsp.0385,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-01-15/ed-1/seq-11/#words=band+cadet+cadets,1884-01-15,Uniform & Equipment,Board of Regents,Campus Canards [Building Wishlist],"The Hesperian Student wishes that the Regents would plan on a building specifically for the band ""in the farthest corner of the college farm.""",
band.nsp.0386,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-02-01/ed-1/seq-6/#words=Band+Cadet,1884-02-01,Meetings & Membership,"Easterday, David F.",Campus Canards [Roster],"The roster of the band is printed, including new band director Easterday",
band.nsp.0387,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-02-01/ed-1/seq-5/#words=Band+Cadet,1884-02-01,Events & Dances;,-,Campus Canards [Skating Rink],"Text reads: ""The Cadet Band still holds the fort at the skating rink""",
band.nsp.0388,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-02-01/ed-1/seq-7/#words=Band+band+Cadet,1884-02-01,Meetings & Membership,"Easterday, David F.",Campus Canards [New Instructor],"Text reads: ""Our Cadet Band is wide awake this term and seem bent on doing their level best. They are to be congratulated upon having secured the services of Prof. Easterday as their instructor. The band is composed of good material, and it is becoming well developed under the Professor's able management.""",
band.nsp.0389,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-02-15/ed-1/seq-7/#words=Cadet,1884-02-15,Events & Dances,-,Campus Canards [Skating Rink Race],"The Cadet Band, performing in the gallery, is witness to a roller skating rink race.",
band.nsp.0390,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-03-22/ed-1/seq-7/#words=Band+Cadet,1884-03-22,Fundraising & Finance; Events & Dances,-,They Say [Miscellaneous],"The Cadet Band is mentioned three times in the ""They Say"" column, with humorous entries about a potential name change and possible concerts. The column also notes that the Cadet Band performed for the Homeopathic School of Medicine's commencement without asking for money.",
band.nsp.0391,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-03-22/ed-1/seq-7/#words=Band+Cadet,1884-03-22,Events & Dances,,The Migration of the Medics,"The Cadet Band performs at the commencement ceremony for the Allopathic / Homeopathic School of Medicine, despite terrible weather.",
band.nsp.0392,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-03-03/ed-1/seq-7/#words=Band,1884-03-03,Rehearsal,-,Campus Canards [Rehearsal],"Text reads: ""The Band boys are rehearsing assiduously these days and when spring-time comes will undoubtedly be in condition to hold the gbouquet. Their music is of a higher grade than ever before used in the University.""",
band.nsp.0393,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-04-15/ed-1/seq-7/#words=Cadet,1884-04-15,Meetings & Membership,"Pound, Roscoe, 1870-1964",Campus Canards [Roscoe Pound],"Text reads: ""The Cadet Band claims the smallest drum major in the country. Roscoe Pound is the young gentleman who has been elevated to the position, and although he can scarcely see over the bass drum he is better versed in military tactics than the best six-footer in the ranks.""",
band.nsp.0394,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-05-05/ed-1/seq-7/#words=Band+Cadet,1884-05-05,Uncategorized,"Easterday, David F.",Campus Canards [Easterday Mentioned],"Cadet Band director Easterday directs an orchestra concert, and is credited as the instructor of the Cadet Band, specifically.",
band.nsp.0395,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-05-20/ed-1/seq-5/#words=band+cadets,1884-05-20,Travel; Military,-,Drift [Milford Encampment],"The article jokes that mosquitos may ""finish the band"" during the Cadet's encampment in Milford.",
band.nsp.0396,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-05-20/ed-1/seq-4/#words=Cadets,1884-05-20,Uncategorized,-,The Annual,The Cadets and Brass Band will be included in the coming College Annual publication.,
band.nsp.0397,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-06-02/ed-1/seq-8/#words=Cadet,1884-06-02,Military,"Dudley, Edgar S.; Webster, Isaac T.",Milford Encampment,"A birds-eye view of the Cadet encampment in Milford, NE, which includes ""streets"" named after Webster and Dudley, previous commanders of the Cadets.",
band.nsp.0398,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-06-02/ed-1/seq-7/#words=cadets,1884-06-02,Military; Travel,-,Campus Canards [Milford Encampment],"The Cadets, including the band, embark on their trip to Milford, NE for an encampment.",
band.nsp.0399,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-06-02/ed-1/seq-6/#words=band+Cadet+cadets,1884-06-02,Rehearsal,-,Drift [Praise for Band],"Text reads: ""The Cadet Band is now the best band in the city. The University is proud of its musical students. Once the band was mobbed and tarred every night. That is all over now. The citizens of Lincoln are thankful; so are the band boys. Practice makes perfect, and the band must have had practice. This is intended as a hint that it is perfect.""",
band.nsp.0400,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-06-02/ed-1/seq-6/#words=band+Cadet+cadets,1884-06-02,Military; Travel,-,Drift [Milford Encampment],The Cadets are preparing for their encampment in Milford with a large number of provisions. Neighbors are warned to guard their livestock from Cadets who may leave camp despite instructions to remain in place.,
band.nsp.0401,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-06-13/ed-1/seq-3/#words=band,1884-06-13,Uncategorized,"Easterday, David F.",Drift [Praise for Easterday],"Professor David F. Easterday is praised for his work with musical groups on campus, including the Cadet band.",
band.nsp.0402,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-10-01/ed-1/seq-6/#words=band,1884-10-01,Uniform & Equipment; ,-,Campus Canards [New Band Room],"Text reads: ""The fitting up of one of the rooms on the fourth floor for the use of the band boys is certainly an improvement upon the old order of things, and one for which the boys are truly thanksful; while on the other hand those not connected with them are denouncing most bitterly the English language as it is incapable of describing or even making known their breadths, lengths, and depths of thankfulness. We rejoice that the change is taken so kindly by all.""",
band.nsp.0403,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-10-17/ed-1/seq-3/#words=Band+band+Cadet,1884-10-17,Uniform & Equipment; Rehearsal,-,Editorial Notes [New Band Room],"Prior to this year, the band has not had a dedicated room for rehearsal and storage. However, this year they have a room on the ""fourth floor"" with risers, which is maximizing rehearsal time by allowing for quick locating of music and seats.",
band.nsp.0404,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1884-11-01/ed-1/seq-6/#words=Cadet+Cadets,1884-11-01,Parade; Military; Uniform & Equipment,-,Campus Canards [Dress Parade and Uniform Ad],"The Hesperian Student makes note of the dress-parade appearance of the Cadets and band. Additionally, there is a notice about ""cadet suits and caps at T. Ewing & Co's clothing house,"" an advertisement which frequently runs in the student paper.",
